"province","date_report","cases","cumulative_cases"
"NL","17-08-2020",0,268
"NL","18-08-2020",0,268
"NL","19-08-2020",0,268
"NL","20-08-2020",0,268
"NL","21-08-2020",0,268
"NL","22-08-2020",0,268
"NL","23-08-2020",0,268
"NL","24-08-2020",0,268
"NL","25-08-2020",0,268
"NL","26-08-2020",0,268
"NL","27-08-2020",0,268
"NL","28-08-2020",1,269
"NL","29-08-2020",0,269
"NL","30-08-2020",0,269
"NL","31-08-2020",0,269
"NL","01-09-2020",0,269
"NL","02-09-2020",0,269
"NL","03-09-2020",0,269
"NL","04-09-2020",0,269
"NL","05-09-2020",1,270
"NL","06-09-2020",0,270
"NL","07-09-2020",0,270
"NL","08-09-2020",0,270
"NL","09-09-2020",0,270
"NL","10-09-2020",0,270
"NL","11-09-2020",0,270
"NL","12-09-2020",1,271
"NL","13-09-2020",0,271
"NL","14-09-2020",0,271
"NL","15-09-2020",0,271
"NL","16-09-2020",0,271
"NL","17-09-2020",0,271
"NL","18-09-2020",1,272
"NL","19-09-2020",0,272
"NL","20-09-2020",0,272
"NL","21-09-2020",0,272
"NL","22-09-2020",0,272
"NL","23-09-2020",0,272
"NL","24-09-2020",0,272
"NL","25-09-2020",0,272
"NL","26-09-2020",0,272
"NL","27-09-2020",1,273
"NL","28-09-2020",0,273
"NL","29-09-2020",0,273
"Nova Scotia","25-01-2020",0,0
"Nova Scotia","26-01-2020",0,0
"Nova Scotia","27-01-2020",0,0
"Nova Scotia","28-01-2020",0,0
"Nova Scotia","29-01-2020",0,0
"Nova Scotia","30-01-2020",0,0
"Nova Scotia","31-01-2020",0,0
"Nova Scotia","01-02-2020",0,0
"Nova Scotia","02-02-2020",0,0
"Nova Scotia","03-02-2020",0,0
"Nova Scotia","04-02-2020",0,0
"Nova Scotia","05-02-2020",0,0
"Nova Scotia","06-02-2020",0,0
"Nova Scotia","07-02-2020",0,0
"Nova Scotia","08-02-2020",0,0
"Nova Scotia","09-02-2020",0,0
"Nova Scotia","10-02-2020",0,0
"Nova Scotia","11-02-2020",0,0
"Nova Scotia","12-02-2020",0,0
"Nova Scotia","13-02-2020",0,0
"Nova Scotia","14-02-2020",0,0
"Nova Scotia","15-02-2020",0,0
"Nova Scotia","16-02-2020",0,0
"Nova Scotia","17-02-2020",0,0
"Nova Scotia","18-02-2020",0,0
"Nova Scotia","19-02-2020",0,0
"Nova Scotia","20-02-2020",0,0
"Nova Scotia","21-02-2020",0,0
"Nova Scotia","22-02-2020",0,0
"Nova Scotia","23-02-2020",0,0
"Nova Scotia","24-02-2020",0,0
"Nova Scotia","25-02-2020",0,0
"Nova Scotia","26-02-2020",0,0
"Nova Scotia","27-02-2020",0,0
"Nova Scotia","28-02-2020",0,0
"Nova Scotia","29-02-2020",0,0
"Nova Scotia","01-03-2020",0,0
"Nova Scotia","02-03-2020",0,0
"Nova Scotia","03-03-2020",0,0
"Nova Scotia","04-03-2020",0,0
"Nova Scotia","05-03-2020",0,0
"Nova Scotia","06-03-2020",0,0
"Nova Scotia","07-03-2020",0,0
"Nova Scotia","08-03-2020",0,0
"Nova Scotia","09-03-2020",0,0
"Nova Scotia","10-03-2020",0,0
"Nova Scotia","11-03-2020",0,0
"Nova Scotia","12-03-2020",0,0
"Nova Scotia","13-03-2020",0,0
"Nova Scotia","14-03-2020",0,0
"Nova Scotia","15-03-2020",3,3
"Nova Scotia","16-03-2020",2,5
"Nova Scotia","17-03-2020",2,7
"Nova Scotia","18-03-2020",5,12
"Nova Scotia","19-03-2020",2,14
"Nova Scotia","20-03-2020",1,15
"Nova Scotia","21-03-2020",6,21
"Nova Scotia","22-03-2020",7,28
"Nova Scotia","23-03-2020",13,41
"Nova Scotia","24-03-2020",10,51
"Nova Scotia","25-03-2020",17,68
"Nova Scotia","26-03-2020",5,73
"Nova Scotia","27-03-2020",17,90
"Nova Scotia","28-03-2020",20,110
"Nova Scotia","29-03-2020",12,122
"Nova Scotia","30-03-2020",5,127
"Nova Scotia","31-03-2020",20,147
"Nova Scotia","01-04-2020",26,173
"Nova Scotia","02-04-2020",20,193
"Nova Scotia","03-04-2020",14,207
"Nova Scotia","04-04-2020",29,236
"Nova Scotia","05-04-2020",26,262
"Nova Scotia","06-04-2020",31,293
"Nova Scotia","07-04-2020",17,310
"Nova Scotia","08-04-2020",32,342
"Nova Scotia","09-04-2020",31,373
"Nova Scotia","10-04-2020",34,407
"Nova Scotia","11-04-2020",21,428
"Nova Scotia","12-04-2020",17,445
"Nova Scotia","13-04-2020",29,474
"Nova Scotia","14-04-2020",43,517
"Nova Scotia","15-04-2020",32,549
"Nova Scotia","16-04-2020",30,579
"Nova Scotia","17-04-2020",27,606
"Nova Scotia","18-04-2020",43,649
"Nova Scotia","19-04-2020",26,675
"Nova Scotia","20-04-2020",46,721
"Nova Scotia","21-04-2020",16,737
"Nova Scotia","22-04-2020",35,772
"Nova Scotia","23-04-2020",55,827
"Nova Scotia","24-04-2020",23,850
"Nova Scotia","25-04-2020",15,865
"Nova Scotia","26-04-2020",8,873
"Nova Scotia","27-04-2020",27,900
"Nova Scotia","28-04-2020",15,915
"Nova Scotia","29-04-2020",20,935
"Nova Scotia","30-04-2020",12,947
"Nova Scotia","01-05-2020",12,959
"Nova Scotia","02-05-2020",4,963
"Nova Scotia","03-05-2020",8,971
"Nova Scotia","04-05-2020",14,985
"Nova Scotia","05-05-2020",6,991
"Nova Scotia","06-05-2020",7,998
"Nova Scotia","07-05-2020",9,1007
"Nova Scotia","08-05-2020",1,1008
"Nova Scotia","09-05-2020",3,1011
"Nova Scotia","10-05-2020",7,1018
"Nova Scotia","11-05-2020",1,1019
"Nova Scotia","12-05-2020",1,1020
"Nova Scotia","13-05-2020",4,1024
"Nova Scotia","14-05-2020",2,1026
"Nova Scotia","15-05-2020",8,1034
"Nova Scotia","16-05-2020",3,1037
"Nova Scotia","17-05-2020",3,1040
"Nova Scotia","18-05-2020",3,1043
"Nova Scotia","19-05-2020",1,1044
"Nova Scotia","20-05-2020",1,1045
"Nova Scotia","21-05-2020",1,1046
"Nova Scotia","22-05-2020",1,1047
"Nova Scotia","23-05-2020",1,1048
"Nova Scotia","24-05-2020",1,1049
"Nova Scotia","25-05-2020",1,1050
"Nova Scotia","26-05-2020",2,1052
"Nova Scotia","27-05-2020",1,1053
"Nova Scotia","28-05-2020",2,1055
"Nova Scotia","29-05-2020",0,1055
"Nova Scotia","30-05-2020",1,1056
"Nova Scotia","31-05-2020",0,1056
"Nova Scotia","01-06-2020",1,1057
"Nova Scotia","02-06-2020",0,1057
"Nova Scotia","03-06-2020",1,1058
"Nova Scotia","04-06-2020",0,1058
"Nova Scotia","05-06-2020",0,1058
"Nova Scotia","06-06-2020",0,1058
"Nova Scotia","07-06-2020",1,1059
"Nova Scotia","08-06-2020",0,1059
"Nova Scotia","09-06-2020",1,1060
"Nova Scotia","10-06-2020",1,1061
"Nova Scotia","11-06-2020",0,1061
"Nova Scotia","12-06-2020",0,1061
"Nova Scotia","13-06-2020",0,1061
"Nova Scotia","14-06-2020",0,1061
"Nova Scotia","15-06-2020",0,1061
"Nova Scotia","16-06-2020",0,1061
"Nova Scotia","17-06-2020",0,1061
"Nova Scotia","18-06-2020",0,1061
"Nova Scotia","19-06-2020",0,1061
"Nova Scotia","20-06-2020",0,1061
"Nova Scotia","21-06-2020",0,1061
"Nova Scotia","22-06-2020",0,1061
"Nova Scotia","23-06-2020",0,1061
"Nova Scotia","24-06-2020",0,1061
"Nova Scotia","25-06-2020",0,1061
"Nova Scotia","26-06-2020",0,1061
"Nova Scotia","27-06-2020",0,1061
"Nova Scotia","28-06-2020",0,1061
"Nova Scotia","29-06-2020",0,1061
"Nova Scotia","30-06-2020",1,1062
"Nova Scotia","01-07-2020",1,1063
"Nova Scotia","02-07-2020",1,1064
"Nova Scotia","03-07-2020",0,1064
"Nova Scotia","04-07-2020",0,1064
"Nova Scotia","05-07-2020",0,1064
"Nova Scotia","06-07-2020",1,1065
"Nova Scotia","07-07-2020",0,1065
"Nova Scotia","08-07-2020",1,1066
"Nova Scotia","09-07-2020",0,1066
"Nova Scotia","10-07-2020",0,1066
"Nova Scotia","11-07-2020",0,1066
"Nova Scotia","12-07-2020",0,1066
"Nova Scotia","13-07-2020",0,1066
"Nova Scotia","14-07-2020",0,1066
"Nova Scotia","15-07-2020",1,1067
"Nova Scotia","16-07-2020",0,1067
"Nova Scotia","17-07-2020",0,1067
"Nova Scotia","18-07-2020",0,1067
"Nova Scotia","19-07-2020",0,1067
"Nova Scotia","20-07-2020",0,1067
"Nova Scotia","21-07-2020",0,1067
"Nova Scotia","22-07-2020",0,1067
"Nova Scotia","23-07-2020",0,1067
"Nova Scotia","24-07-2020",0,1067
"Nova Scotia","25-07-2020",0,1067
"Nova Scotia","26-07-2020",0,1067
"Nova Scotia","27-07-2020",0,1067
"Nova Scotia","28-07-2020",0,1067
"Nova Scotia","29-07-2020",0,1067
"Nova Scotia","30-07-2020",0,1067
"Nova Scotia","31-07-2020",2,1069
"Nova Scotia","01-08-2020",0,1069
"Nova Scotia","02-08-2020",2,1071
"Nova Scotia","03-08-2020",0,1071
"Nova Scotia","04-08-2020",0,1071
"Nova Scotia","05-08-2020",0,1071
"Nova Scotia","06-08-2020",0,1071
"Nova Scotia","07-08-2020",0,1071
"Nova Scotia","08-08-2020",0,1071
"Nova Scotia","09-08-2020",0,1071
"Nova Scotia","10-08-2020",0,1071
"Nova Scotia","11-08-2020",0,1071
"Nova Scotia","12-08-2020",0,1071
"Nova Scotia","13-08-2020",0,1071
"Nova Scotia","14-08-2020",1,1072
"Nova Scotia","15-08-2020",2,1074
"Nova Scotia","16-08-2020",0,1074
"Nova Scotia","17-08-2020",1,1075
"Nova Scotia","18-08-2020",0,1075
"Nova Scotia","19-08-2020",1,1076
"Nova Scotia","20-08-2020",1,1077
"Nova Scotia","21-08-2020",0,1077
"Nova Scotia","22-08-2020",1,1078
"Nova Scotia","23-08-2020",2,1080
"Nova Scotia","24-08-2020",0,1080
"Nova Scotia","25-08-2020",0,1080
"Nova Scotia","26-08-2020",1,1081
"Nova Scotia","27-08-2020",0,1081
"Nova Scotia","28-08-2020",2,1083
"Nova Scotia","29-08-2020",0,1083
"Nova Scotia","30-08-2020",0,1083
"Nova Scotia","31-08-2020",2,1085
"Nova Scotia","01-09-2020",0,1085
"Nova Scotia","02-09-2020",0,1085
"Nova Scotia","03-09-2020",0,1085
"Nova Scotia","04-09-2020",0,1085
"Nova Scotia","05-09-2020",0,1085
"Nova Scotia","06-09-2020",0,1085
"Nova Scotia","07-09-2020",1,1086
"Nova Scotia","08-09-2020",0,1086
"Nova Scotia","09-09-2020",0,1086
"Nova Scotia","10-09-2020",0,1086
"Nova Scotia","11-09-2020",0,1086
"Nova Scotia","12-09-2020",0,1086
"Nova Scotia","13-09-2020",0,1086
"Nova Scotia","14-09-2020",0,1086
"Nova Scotia","15-09-2020",0,1086
"Nova Scotia","16-09-2020",0,1086
"Nova Scotia","17-09-2020",0,1086
"Nova Scotia","18-09-2020",0,1086
"Nova Scotia","19-09-2020",0,1086
"Nova Scotia","20-09-2020",0,1086
"Nova Scotia","21-09-2020",0,1086
"Nova Scotia","22-09-2020",1,1087
"Nova Scotia","23-09-2020",0,1087
"Nova Scotia","24-09-2020",0,1087
"Nova Scotia","25-09-2020",0,1087
"Nova Scotia","26-09-2020",0,1087
"Nova Scotia","27-09-2020",0,1087
"Nova Scotia","28-09-2020",0,1087
"Nova Scotia","29-09-2020",0,1087
"Nunavut","25-01-2020",0,0
"Nunavut","26-01-2020",0,0
"Nunavut","27-01-2020",0,0
"Nunavut","28-01-2020",0,0
"Nunavut","29-01-2020",0,0
"Nunavut","30-01-2020",0,0
"Nunavut","31-01-2020",0,0
"Nunavut","01-02-2020",0,0
"Nunavut","02-02-2020",0,0
"Nunavut","03-02-2020",0,0
"Nunavut","04-02-2020",0,0
"Nunavut","05-02-2020",0,0
"Nunavut","06-02-2020",0,0
"Nunavut","07-02-2020",0,0
"Nunavut","08-02-2020",0,0
"Nunavut","09-02-2020",0,0
"Nunavut","10-02-2020",0,0
"Nunavut","11-02-2020",0,0
"Nunavut","12-02-2020",0,0
"Nunavut","13-02-2020",0,0
"Nunavut","14-02-2020",0,0
"Nunavut","15-02-2020",0,0
"Nunavut","16-02-2020",0,0
"Nunavut","17-02-2020",0,0
"Nunavut","18-02-2020",0,0
"Nunavut","19-02-2020",0,0
"Nunavut","20-02-2020",0,0
"Nunavut","21-02-2020",0,0
"Nunavut","22-02-2020",0,0
"Nunavut","23-02-2020",0,0
"Nunavut","24-02-2020",0,0
"Nunavut","25-02-2020",0,0
"Nunavut","26-02-2020",0,0
"Nunavut","27-02-2020",0,0
"Nunavut","28-02-2020",0,0
"Nunavut","29-02-2020",0,0
"Nunavut","01-03-2020",0,0
"Nunavut","02-03-2020",0,0
"Nunavut","03-03-2020",0,0
"Nunavut","04-03-2020",0,0
"Nunavut","05-03-2020",0,0
"Nunavut","06-03-2020",0,0
"Nunavut","07-03-2020",0,0
"Nunavut","08-03-2020",0,0
"Nunavut","09-03-2020",0,0
"Nunavut","10-03-2020",0,0
"Nunavut","11-03-2020",0,0
"Nunavut","12-03-2020",0,0
"Nunavut","13-03-2020",0,0
"Nunavut","14-03-2020",0,0
"Nunavut","15-03-2020",0,0
"Nunavut","16-03-2020",0,0
"Nunavut","17-03-2020",0,0
"Nunavut","18-03-2020",0,0
"Nunavut","19-03-2020",0,0
"Nunavut","20-03-2020",0,0
"Nunavut","21-03-2020",0,0
"Nunavut","22-03-2020",0,0
"Nunavut","23-03-2020",0,0
"Nunavut","24-03-2020",0,0
"Nunavut","25-03-2020",0,0
"Nunavut","26-03-2020",0,0
"Nunavut","27-03-2020",0,0
"Nunavut","28-03-2020",0,0
"Nunavut","29-03-2020",0,0
"Nunavut","30-03-2020",0,0
"Nunavut","31-03-2020",0,0
"Nunavut","01-04-2020",0,0
"Nunavut","02-04-2020",0,0
"Nunavut","03-04-2020",0,0
"Nunavut","04-04-2020",0,0
"Nunavut","05-04-2020",0,0
"Nunavut","06-04-2020",0,0
"Nunavut","07-04-2020",0,0
"Nunavut","08-04-2020",0,0
"Nunavut","09-04-2020",0,0
"Nunavut","10-04-2020",0,0
"Nunavut","11-04-2020",0,0
"Nunavut","12-04-2020",0,0
"Nunavut","13-04-2020",0,0
"Nunavut","14-04-2020",0,0
"Nunavut","15-04-2020",0,0
"Nunavut","16-04-2020",0,0
"Nunavut","17-04-2020",0,0
"Nunavut","18-04-2020",0,0
"Nunavut","19-04-2020",0,0
"Nunavut","20-04-2020",0,0
"Nunavut","21-04-2020",0,0
"Nunavut","22-04-2020",0,0
"Nunavut","23-04-2020",0,0
"Nunavut","24-04-2020",0,0
"Nunavut","25-04-2020",0,0
"Nunavut","26-04-2020",0,0
"Nunavut","27-04-2020",0,0
"Nunavut","28-04-2020",0,0
"Nunavut","29-04-2020",0,0
"Nunavut","30-04-2020",0,0
"Nunavut","01-05-2020",0,0
"Nunavut","02-05-2020",0,0
"Nunavut","03-05-2020",0,0
"Nunavut","04-05-2020",0,0
"Nunavut","05-05-2020",0,0
"Nunavut","06-05-2020",0,0
"Nunavut","07-05-2020",0,0
"Nunavut","08-05-2020",0,0
"Nunavut","09-05-2020",0,0
"Nunavut","10-05-2020",0,0
"Nunavut","11-05-2020",0,0
"Nunavut","12-05-2020",0,0
"Nunavut","13-05-2020",0,0
"Nunavut","14-05-2020",0,0
"Nunavut","15-05-2020",0,0
"Nunavut","16-05-2020",0,0
"Nunavut","17-05-2020",0,0
"Nunavut","18-05-2020",0,0
"Nunavut","19-05-2020",0,0
"Nunavut","20-05-2020",0,0
"Nunavut","21-05-2020",0,0
"Nunavut","22-05-2020",0,0
"Nunavut","23-05-2020",0,0
"Nunavut","24-05-2020",0,0
"Nunavut","25-05-2020",0,0
"Nunavut","26-05-2020",0,0
"Nunavut","27-05-2020",0,0
"Nunavut","28-05-2020",0,0
"Nunavut","29-05-2020",0,0
"Nunavut","30-05-2020",0,0
"Nunavut","31-05-2020",0,0
"Nunavut","01-06-2020",0,0
"Nunavut","02-06-2020",0,0
"Nunavut","03-06-2020",0,0
"Nunavut","04-06-2020",0,0
"Nunavut","05-06-2020",0,0
"Nunavut","06-06-2020",0,0
"Nunavut","07-06-2020",0,0
"Nunavut","08-06-2020",0,0
"Nunavut","09-06-2020",0,0
"Nunavut","10-06-2020",0,0
"Nunavut","11-06-2020",0,0
"Nunavut","12-06-2020",0,0
"Nunavut","13-06-2020",0,0
"Nunavut","14-06-2020",0,0
"Nunavut","15-06-2020",0,0
"Nunavut","16-06-2020",0,0
"Nunavut","17-06-2020",0,0
"Nunavut","18-06-2020",0,0
"Nunavut","19-06-2020",0,0
"Nunavut","20-06-2020",0,0
"Nunavut","21-06-2020",0,0
"Nunavut","22-06-2020",0,0
"Nunavut","23-06-2020",0,0
"Nunavut","24-06-2020",0,0
"Nunavut","25-06-2020",0,0
"Nunavut","26-06-2020",0,0
"Nunavut","27-06-2020",0,0
"Nunavut","28-06-2020",0,0
"Nunavut","29-06-2020",0,0
"Nunavut","30-06-2020",0,0
"Nunavut","01-07-2020",0,0
"Nunavut","02-07-2020",0,0
"Nunavut","03-07-2020",0,0
"Nunavut","04-07-2020",0,0
"Nunavut","05-07-2020",0,0
"Nunavut","06-07-2020",0,0
"Nunavut","07-07-2020",0,0
"Nunavut","08-07-2020",0,0
"Nunavut","09-07-2020",0,0
"Nunavut","10-07-2020",0,0
"Nunavut","11-07-2020",0,0
"Nunavut","12-07-2020",0,0
"Nunavut","13-07-2020",0,0
"Nunavut","14-07-2020",0,0
"Nunavut","15-07-2020",0,0
"Nunavut","16-07-2020",0,0
"Nunavut","17-07-2020",0,0
"Nunavut","18-07-2020",0,0
"Nunavut","19-07-2020",0,0
"Nunavut","20-07-2020",0,0
"Nunavut","21-07-2020",0,0
"Nunavut","22-07-2020",0,0
"Nunavut","23-07-2020",0,0
"Nunavut","24-07-2020",0,0
"Nunavut","25-07-2020",0,0
"Nunavut","26-07-2020",0,0
"Nunavut","27-07-2020",0,0
"Nunavut","28-07-2020",0,0
"Nunavut","29-07-2020",0,0
"Nunavut","30-07-2020",0,0
"Nunavut","31-07-2020",0,0
"Nunavut","01-08-2020",0,0
"Nunavut","02-08-2020",0,0
"Nunavut","03-08-2020",0,0
"Nunavut","04-08-2020",0,0
"Nunavut","05-08-2020",0,0
"Nunavut","06-08-2020",0,0
"Nunavut","07-08-2020",0,0
"Nunavut","08-08-2020",0,0
"Nunavut","09-08-2020",0,0
"Nunavut","10-08-2020",0,0
"Nunavut","11-08-2020",0,0
"Nunavut","12-08-2020",0,0
"Nunavut","13-08-2020",0,0
"Nunavut","14-08-2020",0,0
"Nunavut","15-08-2020",0,0
"Nunavut","16-08-2020",0,0
"Nunavut","17-08-2020",0,0
"Nunavut","18-08-2020",0,0
"Nunavut","19-08-2020",0,0
"Nunavut","20-08-2020",0,0
"Nunavut","21-08-2020",0,0
"Nunavut","22-08-2020",0,0
"Nunavut","23-08-2020",0,0
"Nunavut","24-08-2020",0,0
"Nunavut","25-08-2020",0,0
"Nunavut","26-08-2020",0,0
"Nunavut","27-08-2020",0,0
"Nunavut","28-08-2020",0,0
"Nunavut","29-08-2020",0,0
"Nunavut","30-08-2020",0,0
"Nunavut","31-08-2020",0,0
"Nunavut","01-09-2020",0,0
"Nunavut","02-09-2020",0,0
"Nunavut","03-09-2020",0,0
"Nunavut","04-09-2020",0,0
"Nunavut","05-09-2020",0,0
"Nunavut","06-09-2020",0,0
"Nunavut","07-09-2020",0,0
"Nunavut","08-09-2020",0,0
"Nunavut","09-09-2020",0,0
"Nunavut","10-09-2020",0,0
"Nunavut","11-09-2020",0,0
"Nunavut","12-09-2020",0,0
"Nunavut","13-09-2020",0,0
"Nunavut","14-09-2020",0,0
"Nunavut","15-09-2020",0,0
"Nunavut","16-09-2020",0,0
"Nunavut","17-09-2020",0,0
"Nunavut","18-09-2020",0,0
"Nunavut","19-09-2020",0,0
"Nunavut","20-09-2020",0,0
"Nunavut","21-09-2020",0,0
"Nunavut","22-09-2020",0,0
"Nunavut","23-09-2020",0,0
"Nunavut","24-09-2020",0,0
"Nunavut","25-09-2020",0,0
"Nunavut","26-09-2020",0,0
"Nunavut","27-09-2020",0,0
"Nunavut","28-09-2020",0,0
"Nunavut","29-09-2020",0,0
"NWT","25-01-2020",0,0
"NWT","26-01-2020",0,0
"NWT","27-01-2020",0,0
"NWT","28-01-2020",0,0
"NWT","29-01-2020",0,0
"NWT","30-01-2020",0,0
"NWT","31-01-2020",0,0
"NWT","01-02-2020",0,0
"NWT","02-02-2020",0,0
"NWT","03-02-2020",0,0
"NWT","04-02-2020",0,0
"NWT","05-02-2020",0,0
"NWT","06-02-2020",0,0
"NWT","07-02-2020",0,0
"NWT","08-02-2020",0,0
"NWT","09-02-2020",0,0
"NWT","10-02-2020",0,0
"NWT","11-02-2020",0,0
"NWT","12-02-2020",0,0
"NWT","13-02-2020",0,0
"NWT","14-02-2020",0,0
"NWT","15-02-2020",0,0
"NWT","16-02-2020",0,0
"NWT","17-02-2020",0,0
"NWT","18-02-2020",0,0
"NWT","19-02-2020",0,0
"NWT","20-02-2020",0,0
"NWT","21-02-2020",0,0
"NWT","22-02-2020",0,0
"NWT","23-02-2020",0,0
"NWT","24-02-2020",0,0
"NWT","25-02-2020",0,0
"NWT","26-02-2020",0,0
"NWT","27-02-2020",0,0
"NWT","28-02-2020",0,0
"NWT","29-02-2020",0,0
"NWT","01-03-2020",0,0
"NWT","02-03-2020",0,0
"NWT","03-03-2020",0,0
"NWT","04-03-2020",0,0
"NWT","05-03-2020",0,0
"NWT","06-03-2020",0,0
"NWT","07-03-2020",0,0
"NWT","08-03-2020",0,0
"NWT","09-03-2020",0,0
"NWT","10-03-2020",0,0
"NWT","11-03-2020",0,0
"NWT","12-03-2020",0,0
"NWT","13-03-2020",0,0
"NWT","14-03-2020",0,0
"NWT","15-03-2020",0,0
"NWT","16-03-2020",0,0
"NWT","17-03-2020",0,0
"NWT","18-03-2020",0,0
"NWT","19-03-2020",0,0
"NWT","20-03-2020",0,0
"NWT","21-03-2020",1,1
"NWT","22-03-2020",0,1
"NWT","23-03-2020",0,1
"NWT","24-03-2020",0,1
"NWT","25-03-2020",0,1
"NWT","26-03-2020",0,1
"NWT","27-03-2020",0,1
"NWT","28-03-2020",0,1
"NWT","29-03-2020",0,1
"NWT","30-03-2020",0,1
"NWT","31-03-2020",0,1
"NWT","01-04-2020",1,2
"NWT","02-04-2020",0,2
"NWT","03-04-2020",2,4
"NWT","04-04-2020",0,4
"NWT","05-04-2020",0,4
"NWT","06-04-2020",1,5
"NWT","07-04-2020",0,5
"NWT","08-04-2020",0,5
"NWT","09-04-2020",0,5
"NWT","10-04-2020",0,5
"NWT","11-04-2020",0,5
"NWT","12-04-2020",0,5
"NWT","13-04-2020",0,5
"NWT","14-04-2020",0,5
"NWT","15-04-2020",0,5
"NWT","16-04-2020",0,5
"NWT","17-04-2020",0,5
"NWT","18-04-2020",0,5
"NWT","19-04-2020",0,5
"NWT","20-04-2020",0,5
"NWT","21-04-2020",0,5
"NWT","22-04-2020",0,5
"NWT","23-04-2020",0,5
"NWT","24-04-2020",0,5
"NWT","25-04-2020",0,5
"NWT","26-04-2020",0,5
"NWT","27-04-2020",0,5
"NWT","28-04-2020",0,5
"NWT","29-04-2020",0,5
"NWT","30-04-2020",0,5
"NWT","01-05-2020",0,5
"NWT","02-05-2020",0,5
"NWT","03-05-2020",0,5
"NWT","04-05-2020",0,5
"NWT","05-05-2020",0,5
"NWT","06-05-2020",0,5
"NWT","07-05-2020",0,5
"NWT","08-05-2020",0,5
"NWT","09-05-2020",0,5
"NWT","10-05-2020",0,5
"NWT","11-05-2020",0,5
"NWT","12-05-2020",0,5
"NWT","13-05-2020",0,5
"NWT","14-05-2020",0,5
"NWT","15-05-2020",0,5
"NWT","16-05-2020",0,5
"NWT","17-05-2020",0,5
"NWT","18-05-2020",0,5
"NWT","19-05-2020",0,5
"NWT","20-05-2020",0,5
"NWT","21-05-2020",0,5
"NWT","22-05-2020",0,5
"NWT","23-05-2020",0,5
"NWT","24-05-2020",0,5
"NWT","25-05-2020",0,5
"NWT","26-05-2020",0,5
"NWT","27-05-2020",0,5
"NWT","28-05-2020",0,5
"NWT","29-05-2020",0,5
"NWT","30-05-2020",0,5
"NWT","31-05-2020",0,5
"NWT","01-06-2020",0,5
"NWT","02-06-2020",0,5
"NWT","03-06-2020",0,5
"NWT","04-06-2020",0,5
"NWT","05-06-2020",0,5
"NWT","06-06-2020",0,5
"NWT","07-06-2020",0,5
"NWT","08-06-2020",0,5
"NWT","09-06-2020",0,5
"NWT","10-06-2020",0,5
"NWT","11-06-2020",0,5
"NWT","12-06-2020",0,5
"NWT","13-06-2020",0,5
"NWT","14-06-2020",0,5
"NWT","15-06-2020",0,5
"NWT","16-06-2020",0,5
"NWT","17-06-2020",0,5
"NWT","18-06-2020",0,5
"NWT","19-06-2020",0,5
"NWT","20-06-2020",0,5
"NWT","21-06-2020",0,5
"NWT","22-06-2020",0,5
"NWT","23-06-2020",0,5
"NWT","24-06-2020",0,5
"NWT","25-06-2020",0,5
"NWT","26-06-2020",0,5
"NWT","27-06-2020",0,5
"NWT","28-06-2020",0,5
"NWT","29-06-2020",0,5
"NWT","30-06-2020",0,5
"NWT","01-07-2020",0,5
"NWT","02-07-2020",0,5
"NWT","03-07-2020",0,5
"NWT","04-07-2020",0,5
"NWT","05-07-2020",0,5
"NWT","06-07-2020",0,5
"NWT","07-07-2020",0,5
"NWT","08-07-2020",0,5
"NWT","09-07-2020",0,5
"NWT","10-07-2020",0,5
"NWT","11-07-2020",0,5
"NWT","12-07-2020",0,5
"NWT","13-07-2020",0,5
"NWT","14-07-2020",0,5
"NWT","15-07-2020",0,5
"NWT","16-07-2020",0,5
"NWT","17-07-2020",0,5
"NWT","18-07-2020",0,5
"NWT","19-07-2020",0,5
"NWT","20-07-2020",0,5
"NWT","21-07-2020",0,5
"NWT","22-07-2020",0,5
"NWT","23-07-2020",0,5
"NWT","24-07-2020",0,5
"NWT","25-07-2020",0,5
"NWT","26-07-2020",0,5
"NWT","27-07-2020",0,5
"NWT","28-07-2020",0,5
"NWT","29-07-2020",0,5
"NWT","30-07-2020",0,5
"NWT","31-07-2020",0,5
"NWT","01-08-2020",0,5
"NWT","02-08-2020",0,5
"NWT","03-08-2020",0,5
"NWT","04-08-2020",0,5
"NWT","05-08-2020",0,5
"NWT","06-08-2020",0,5
"NWT","07-08-2020",0,5
"NWT","08-08-2020",0,5
"NWT","09-08-2020",0,5
"NWT","10-08-2020",0,5
"NWT","11-08-2020",0,5
"NWT","12-08-2020",0,5
"NWT","13-08-2020",0,5
"NWT","14-08-2020",0,5
"NWT","15-08-2020",0,5
"NWT","16-08-2020",0,5
"NWT","17-08-2020",0,5
"NWT","18-08-2020",0,5
"NWT","19-08-2020",0,5
"NWT","20-08-2020",0,5
"NWT","21-08-2020",0,5
"NWT","22-08-2020",0,5
"NWT","23-08-2020",0,5
"NWT","24-08-2020",0,5
"NWT","25-08-2020",0,5
"NWT","26-08-2020",0,5
"NWT","27-08-2020",0,5
"NWT","28-08-2020",0,5
"NWT","29-08-2020",0,5
"NWT","30-08-2020",0,5
"NWT","31-08-2020",0,5
"NWT","01-09-2020",0,5
"NWT","02-09-2020",0,5
"NWT","03-09-2020",0,5
"NWT","04-09-2020",0,5
"NWT","05-09-2020",0,5
"NWT","06-09-2020",0,5
"NWT","07-09-2020",0,5
"NWT","08-09-2020",0,5
"NWT","09-09-2020",0,5
"NWT","10-09-2020",0,5
"NWT","11-09-2020",0,5
"NWT","12-09-2020",0,5
