"province","health_region","date_report","cases","cumulative_cases"
"Alberta","Calgary","25-01-2020",0,0
"Alberta","Calgary","26-01-2020",0,0
"Alberta","Calgary","27-01-2020",0,0
"Alberta","Calgary","28-01-2020",0,0
"Alberta","Calgary","29-01-2020",0,0
"Alberta","Calgary","30-01-2020",0,0
"Alberta","Calgary","31-01-2020",0,0
"Alberta","Calgary","01-02-2020",0,0
"Alberta","Calgary","02-02-2020",0,0
"Alberta","Calgary","03-02-2020",0,0
"Alberta","Calgary","04-02-2020",0,0
"Alberta","Calgary","05-02-2020",0,0
"Alberta","Calgary","06-02-2020",0,0
"Alberta","Calgary","07-02-2020",0,0
"Alberta","Calgary","08-02-2020",0,0
"Alberta","Calgary","09-02-2020",0,0
"Alberta","Calgary","10-02-2020",0,0
"Alberta","Calgary","11-02-2020",0,0
"Alberta","Calgary","12-02-2020",0,0
"Alberta","Calgary","13-02-2020",0,0
"Alberta","Calgary","14-02-2020",0,0
"Alberta","Calgary","15-02-2020",0,0
"Alberta","Calgary","16-02-2020",0,0
"Alberta","Calgary","17-02-2020",0,0
"Alberta","Calgary","18-02-2020",0,0
"Alberta","Calgary","19-02-2020",0,0
"Alberta","Calgary","20-02-2020",0,0
"Alberta","Calgary","21-02-2020",0,0
"Alberta","Calgary","22-02-2020",0,0
"Alberta","Calgary","23-02-2020",0,0
"Alberta","Calgary","24-02-2020",0,0
"Alberta","Calgary","25-02-2020",0,0
"Alberta","Calgary","26-02-2020",0,0
"Alberta","Calgary","27-02-2020",0,0
"Alberta","Calgary","28-02-2020",0,0
"Alberta","Calgary","29-02-2020",0,0
"Alberta","Calgary","01-03-2020",0,0
"Alberta","Calgary","02-03-2020",0,0
"Alberta","Calgary","03-03-2020",0,0
"Alberta","Calgary","04-03-2020",0,0
"Alberta","Calgary","05-03-2020",1,1
"Alberta","Calgary","06-03-2020",0,1
"Alberta","Calgary","07-03-2020",0,1
"Alberta","Calgary","08-03-2020",1,2
"Alberta","Calgary","09-03-2020",6,8
"Alberta","Calgary","10-03-2020",0,8
"Alberta","Calgary","11-03-2020",3,11
"Alberta","Calgary","12-03-2020",4,15
"Alberta","Calgary","13-03-2020",5,20
"Alberta","Calgary","14-03-2020",6,26
"Alberta","Calgary","15-03-2020",14,40
"Alberta","Calgary","16-03-2020",12,52
"Alberta","Calgary","17-03-2020",18,70
"Alberta","Calgary","18-03-2020",13,83
"Alberta","Calgary","19-03-2020",18,101
"Alberta","Calgary","20-03-2020",25,126
"Alberta","Calgary","21-03-2020",13,139
"Alberta","Calgary","22-03-2020",25,164
"Alberta","Calgary","23-03-2020",25,189
"Alberta","Calgary","24-03-2020",27,216
"Alberta","Calgary","25-03-2020",35,251
"Alberta","Calgary","26-03-2020",49,300
"Alberta","Calgary","27-03-2020",37,337
"Alberta","Calgary","28-03-2020",42,379
"Alberta","Calgary","29-03-2020",30,409
"Alberta","Calgary","30-03-2020",14,423
"Alberta","Calgary","31-03-2020",31,454
"Alberta","Calgary","01-04-2020",76,530
"Alberta","Calgary","02-04-2020",61,591
"Alberta","Calgary","03-04-2020",84,675
"Alberta","Calgary","04-04-2020",62,737
"Alberta","Calgary","05-04-2020",38,775
"Alberta","Calgary","06-04-2020",43,818
"Alberta","Calgary","07-04-2020",17,835
"Alberta","Calgary","08-04-2020",25,860
"Alberta","Calgary","09-04-2020",18,878
"Alberta","Calgary","10-04-2020",39,917
"Alberta","Calgary","11-04-2020",59,976
"Alberta","Calgary","12-04-2020",70,1046
"Alberta","Calgary","13-04-2020",68,1114
"Alberta","Calgary","14-04-2020",128,1242
"Alberta","Calgary","15-04-2020",94,1336
"Alberta","Calgary","16-04-2020",131,1467
"Alberta","Calgary","17-04-2020",207,1674
"Alberta","Calgary","18-04-2020",146,1820
"Alberta","Central","25-01-2020",0,0
"Alberta","Central","26-01-2020",0,0
"Alberta","Central","27-01-2020",0,0
"Alberta","Central","28-01-2020",0,0
"Alberta","Central","29-01-2020",0,0
"Alberta","Central","30-01-2020",0,0
"Alberta","Central","31-01-2020",0,0
"Alberta","Central","01-02-2020",0,0
"Alberta","Central","02-02-2020",0,0
"Alberta","Central","03-02-2020",0,0
"Alberta","Central","04-02-2020",0,0
"Alberta","Central","05-02-2020",0,0
"Alberta","Central","06-02-2020",0,0
"Alberta","Central","07-02-2020",0,0
"Alberta","Central","08-02-2020",0,0
"Alberta","Central","09-02-2020",0,0
"Alberta","Central","10-02-2020",0,0
"Alberta","Central","11-02-2020",0,0
"Alberta","Central","12-02-2020",0,0
"Alberta","Central","13-02-2020",0,0
"Alberta","Central","14-02-2020",0,0
"Alberta","Central","15-02-2020",0,0
"Alberta","Central","16-02-2020",0,0
"Alberta","Central","17-02-2020",0,0
"Alberta","Central","18-02-2020",0,0
"Alberta","Central","19-02-2020",0,0
"Alberta","Central","20-02-2020",0,0
"Alberta","Central","21-02-2020",0,0
"Alberta","Central","22-02-2020",0,0
"Alberta","Central","23-02-2020",0,0
"Alberta","Central","24-02-2020",0,0
"Alberta","Central","25-02-2020",0,0
"Alberta","Central","26-02-2020",0,0
"Alberta","Central","27-02-2020",0,0
"Alberta","Central","28-02-2020",0,0
"Alberta","Central","29-02-2020",0,0
"Alberta","Central","01-03-2020",0,0
"Alberta","Central","02-03-2020",0,0
"Alberta","Central","03-03-2020",0,0
"Alberta","Central","04-03-2020",0,0
"Alberta","Central","05-03-2020",0,0
"Alberta","Central","06-03-2020",0,0
"Alberta","Central","07-03-2020",0,0
"Alberta","Central","08-03-2020",0,0
"Alberta","Central","09-03-2020",0,0
"Alberta","Central","10-03-2020",0,0
"Alberta","Central","11-03-2020",1,1
"Alberta","Central","12-03-2020",0,1
"Alberta","Central","13-03-2020",0,1
"Alberta","Central","14-03-2020",0,1
"Alberta","Central","15-03-2020",0,1
"Alberta","Central","16-03-2020",1,2
"Alberta","Central","17-03-2020",1,3
"Alberta","Central","18-03-2020",0,3
"Alberta","Central","19-03-2020",0,3
"Alberta","Central","20-03-2020",1,4
"Alberta","Central","21-03-2020",3,7
"Alberta","Central","22-03-2020",3,10
"Alberta","Central","23-03-2020",7,17
"Alberta","Central","24-03-2020",11,28
"Alberta","Central","25-03-2020",7,35
"Alberta","Central","26-03-2020",2,37
"Alberta","Central","27-03-2020",6,43
"Alberta","Central","28-03-2020",3,46
"Alberta","Central","29-03-2020",0,46
"Alberta","Central","30-03-2020",0,46
"Alberta","Central","31-03-2020",5,51
"Alberta","Central","01-04-2020",6,57
"Alberta","Central","02-04-2020",2,59
"Alberta","Central","03-04-2020",3,62
"Alberta","Central","04-04-2020",3,65
"Alberta","Central","05-04-2020",1,66
"Alberta","Central","06-04-2020",0,66
"Alberta","Central","07-04-2020",0,66
"Alberta","Central","08-04-2020",6,72
"Alberta","Central","09-04-2020",0,72
"Alberta","Central","10-04-2020",0,72
"Alberta","Central","11-04-2020",0,72
"Alberta","Central","12-04-2020",0,72
"Alberta","Central","13-04-2020",2,74
"Alberta","Central","14-04-2020",0,74
"Alberta","Central","15-04-2020",1,75
"Alberta","Central","16-04-2020",0,75
"Alberta","Central","17-04-2020",1,76
"Alberta","Central","18-04-2020",0,76
"Alberta","Edmonton","25-01-2020",0,0
"Alberta","Edmonton","26-01-2020",0,0
"Alberta","Edmonton","27-01-2020",0,0
"Alberta","Edmonton","28-01-2020",0,0
"Alberta","Edmonton","29-01-2020",0,0
"Alberta","Edmonton","30-01-2020",0,0
"Alberta","Edmonton","31-01-2020",0,0
"Alberta","Edmonton","01-02-2020",0,0
"Alberta","Edmonton","02-02-2020",0,0
"Alberta","Edmonton","03-02-2020",0,0
"Alberta","Edmonton","04-02-2020",0,0
"Alberta","Edmonton","05-02-2020",0,0
"Alberta","Edmonton","06-02-2020",0,0
"Alberta","Edmonton","07-02-2020",0,0
"Alberta","Edmonton","08-02-2020",0,0
"Alberta","Edmonton","09-02-2020",0,0
"Alberta","Edmonton","10-02-2020",0,0
"Alberta","Edmonton","11-02-2020",0,0
"Alberta","Edmonton","12-02-2020",0,0
"Alberta","Edmonton","13-02-2020",0,0
"Alberta","Edmonton","14-02-2020",0,0
"Alberta","Edmonton","15-02-2020",0,0
"Alberta","Edmonton","16-02-2020",0,0
"Alberta","Edmonton","17-02-2020",0,0
"Alberta","Edmonton","18-02-2020",0,0
"Alberta","Edmonton","19-02-2020",0,0
"Alberta","Edmonton","20-02-2020",0,0
"Alberta","Edmonton","21-02-2020",0,0
"Alberta","Edmonton","22-02-2020",0,0
"Alberta","Edmonton","23-02-2020",0,0
"Alberta","Edmonton","24-02-2020",0,0
"Alberta","Edmonton","25-02-2020",0,0
"Alberta","Edmonton","26-02-2020",0,0
"Alberta","Edmonton","27-02-2020",0,0
"Alberta","Edmonton","28-02-2020",0,0
"Alberta","Edmonton","29-02-2020",0,0
"Alberta","Edmonton","01-03-2020",0,0
"Alberta","Edmonton","02-03-2020",0,0
"Alberta","Edmonton","03-03-2020",0,0
"Alberta","Edmonton","04-03-2020",0,0
"Alberta","Edmonton","05-03-2020",0,0
"Alberta","Edmonton","06-03-2020",1,1
"Alberta","Edmonton","07-03-2020",0,1
"Alberta","Edmonton","08-03-2020",1,2
"Alberta","Edmonton","09-03-2020",4,6
"Alberta","Edmonton","10-03-2020",0,6
"Alberta","Edmonton","11-03-2020",1,7
"Alberta","Edmonton","12-03-2020",0,7
"Alberta","Edmonton","13-03-2020",1,8
"Alberta","Edmonton","14-03-2020",4,12
"Alberta","Edmonton","15-03-2020",3,15
"Alberta","Edmonton","16-03-2020",3,18
"Alberta","Edmonton","17-03-2020",2,20
"Alberta","Edmonton","18-03-2020",7,27
"Alberta","Edmonton","19-03-2020",2,29
"Alberta","Edmonton","20-03-2020",14,43
"Alberta","Edmonton","21-03-2020",14,57
"Alberta","Edmonton","22-03-2020",3,60
"Alberta","Edmonton","23-03-2020",8,68
"Alberta","Edmonton","24-03-2020",18,86
"Alberta","Edmonton","25-03-2020",14,100
"Alberta","Edmonton","26-03-2020",11,111
"Alberta","Edmonton","27-03-2020",9,120
"Alberta","Edmonton","28-03-2020",21,141
"Alberta","Edmonton","29-03-2020",8,149
"Alberta","Edmonton","30-03-2020",15,164
"Alberta","Edmonton","31-03-2020",23,187
"Alberta","Edmonton","01-04-2020",32,219
"Alberta","Edmonton","02-04-2020",28,247
"Alberta","Edmonton","03-04-2020",16,263
"Alberta","Edmonton","04-04-2020",28,291
"Alberta","Edmonton","05-04-2020",19,310
"Alberta","Edmonton","06-04-2020",41,351
"Alberta","Edmonton","07-04-2020",7,358
"Alberta","Edmonton","08-04-2020",10,368
"Alberta","Edmonton","09-04-2020",8,376
"Alberta","Edmonton","10-04-2020",10,386
"Alberta","Edmonton","11-04-2020",2,388
"Alberta","Edmonton","12-04-2020",7,395
"Alberta","Edmonton","13-04-2020",4,399
"Alberta","Edmonton","14-04-2020",3,402
"Alberta","Edmonton","15-04-2020",9,411
"Alberta","Edmonton","16-04-2020",9,420
"Alberta","Edmonton","17-04-2020",9,429
"Alberta","Edmonton","18-04-2020",4,433
"Alberta","North","25-01-2020",0,0
"Alberta","North","26-01-2020",0,0
"Alberta","North","27-01-2020",0,0
"Alberta","North","28-01-2020",0,0
"Alberta","North","29-01-2020",0,0
"Alberta","North","30-01-2020",0,0
"Alberta","North","31-01-2020",0,0
"Alberta","North","01-02-2020",0,0
"Alberta","North","02-02-2020",0,0
"Alberta","North","03-02-2020",0,0
"Alberta","North","04-02-2020",0,0
"Alberta","North","05-02-2020",0,0
"Alberta","North","06-02-2020",0,0
"Alberta","North","07-02-2020",0,0
"Alberta","North","08-02-2020",0,0
"Alberta","North","09-02-2020",0,0
"Alberta","North","10-02-2020",0,0
"Alberta","North","11-02-2020",0,0
"Alberta","North","12-02-2020",0,0
"Alberta","North","13-02-2020",0,0
"Alberta","North","14-02-2020",0,0
"Alberta","North","15-02-2020",0,0
"Alberta","North","16-02-2020",0,0
"Alberta","North","17-02-2020",0,0
"Alberta","North","18-02-2020",0,0
"Alberta","North","19-02-2020",0,0
"Alberta","North","20-02-2020",0,0
"Alberta","North","21-02-2020",0,0
"Alberta","North","22-02-2020",0,0
"Alberta","North","23-02-2020",0,0
"Alberta","North","24-02-2020",0,0
"Alberta","North","25-02-2020",0,0
"Alberta","North","26-02-2020",0,0
"Alberta","North","27-02-2020",0,0
"Alberta","North","28-02-2020",0,0
"Alberta","North","29-02-2020",0,0
"Alberta","North","01-03-2020",0,0
"Alberta","North","02-03-2020",0,0
"Alberta","North","03-03-2020",0,0
"Alberta","North","04-03-2020",0,0
"Alberta","North","05-03-2020",0,0
"Alberta","North","06-03-2020",0,0
"Alberta","North","07-03-2020",0,0
"Alberta","North","08-03-2020",0,0
"Alberta","North","09-03-2020",0,0
"Alberta","North","10-03-2020",0,0
"Alberta","North","11-03-2020",0,0
"Alberta","North","12-03-2020",0,0
"Alberta","North","13-03-2020",0,0
"Alberta","North","14-03-2020",0,0
"Alberta","North","15-03-2020",0,0
"Alberta","North","16-03-2020",1,1
"Alberta","North","17-03-2020",2,3
"Alberta","North","18-03-2020",1,4
"Alberta","North","19-03-2020",6,10
"Alberta","North","20-03-2020",7,17
"Alberta","North","21-03-2020",0,17
"Alberta","North","22-03-2020",1,18
"Alberta","North","23-03-2020",1,19
"Alberta","North","24-03-2020",1,20
"Alberta","North","25-03-2020",3,23
"Alberta","North","26-03-2020",3,26
"Alberta","North","27-03-2020",4,30
"Alberta","North","28-03-2020",13,43
"Alberta","North","29-03-2020",2,45
"Alberta","North","30-03-2020",0,45
"Alberta","North","31-03-2020",5,50
"Alberta","North","01-04-2020",1,51
"Alberta","North","02-04-2020",4,55
"Alberta","North","03-04-2020",2,57
"Alberta","North","04-04-2020",11,68
"Alberta","North","05-04-2020",9,77
"Alberta","North","06-04-2020",12,89
"Alberta","North","07-04-2020",1,90
"Alberta","North","08-04-2020",5,95
"Alberta","North","09-04-2020",2,97
"Alberta","North","10-04-2020",0,97
"Alberta","North","11-04-2020",2,99
"Alberta","North","12-04-2020",4,103
"Alberta","North","13-04-2020",2,105
"Alberta","North","14-04-2020",2,107
"Alberta","North","15-04-2020",9,116
"Alberta","North","16-04-2020",9,125
"Alberta","North","17-04-2020",10,135
"Alberta","North","18-04-2020",2,137
"Alberta","Not Reported","25-01-2020",0,0
"Alberta","Not Reported","26-01-2020",0,0
"Alberta","Not Reported","27-01-2020",0,0
"Alberta","Not Reported","28-01-2020",0,0
"Alberta","Not Reported","29-01-2020",0,0
"Alberta","Not Reported","30-01-2020",0,0
"Alberta","Not Reported","31-01-2020",0,0
"Alberta","Not Reported","01-02-2020",0,0
"Alberta","Not Reported","02-02-2020",0,0
"Alberta","Not Reported","03-02-2020",0,0
"Alberta","Not Reported","04-02-2020",0,0
"Alberta","Not Reported","05-02-2020",0,0
"Alberta","Not Reported","06-02-2020",0,0
"Alberta","Not Reported","07-02-2020",0,0
"Alberta","Not Reported","08-02-2020",0,0
"Alberta","Not Reported","09-02-2020",0,0
"Alberta","Not Reported","10-02-2020",0,0
"Alberta","Not Reported","11-02-2020",0,0
"Alberta","Not Reported","12-02-2020",0,0
"Alberta","Not Reported","13-02-2020",0,0
"Alberta","Not Reported","14-02-2020",0,0
"Alberta","Not Reported","15-02-2020",0,0
"Alberta","Not Reported","16-02-2020",0,0
"Alberta","Not Reported","17-02-2020",0,0
"Alberta","Not Reported","18-02-2020",0,0
"Alberta","Not Reported","19-02-2020",0,0
"Alberta","Not Reported","20-02-2020",0,0
"Alberta","Not Reported","21-02-2020",0,0
"Alberta","Not Reported","22-02-2020",0,0
"Alberta","Not Reported","23-02-2020",0,0
"Alberta","Not Reported","24-02-2020",0,0
"Alberta","Not Reported","25-02-2020",0,0
"Alberta","Not Reported","26-02-2020",0,0
"Alberta","Not Reported","27-02-2020",0,0
"Alberta","Not Reported","28-02-2020",0,0
"Alberta","Not Reported","29-02-2020",0,0
"Alberta","Not Reported","01-03-2020",0,0
"Alberta","Not Reported","02-03-2020",0,0
"Alberta","Not Reported","03-03-2020",0,0
"Alberta","Not Reported","04-03-2020",0,0
"Alberta","Not Reported","05-03-2020",0,0
"Alberta","Not Reported","06-03-2020",0,0
"Alberta","Not Reported","07-03-2020",0,0
"Alberta","Not Reported","08-03-2020",0,0
"Alberta","Not Reported","09-03-2020",0,0
"Alberta","Not Reported","10-03-2020",0,0
"Alberta","Not Reported","11-03-2020",0,0
"Alberta","Not Reported","12-03-2020",0,0
"Alberta","Not Reported","13-03-2020",0,0
"Alberta","Not Reported","14-03-2020",0,0
"Alberta","Not Reported","15-03-2020",0,0
"Alberta","Not Reported","16-03-2020",0,0
"Alberta","Not Reported","17-03-2020",0,0
"Alberta","Not Reported","18-03-2020",0,0
"Alberta","Not Reported","19-03-2020",0,0
"Alberta","Not Reported","20-03-2020",0,0
"Alberta","Not Reported","21-03-2020",0,0
"Alberta","Not Reported","22-03-2020",0,0
"Alberta","Not Reported","23-03-2020",0,0
"Alberta","Not Reported","24-03-2020",0,0
"Alberta","Not Reported","25-03-2020",0,0
"Alberta","Not Reported","26-03-2020",0,0
"Alberta","Not Reported","27-03-2020",0,0
"Alberta","Not Reported","28-03-2020",0,0
"Alberta","Not Reported","29-03-2020",0,0
"Alberta","Not Reported","30-03-2020",0,0
"Alberta","Not Reported","31-03-2020",0,0
"Alberta","Not Reported","01-04-2020",2,2
"Alberta","Not Reported","02-04-2020",0,2
"Alberta","Not Reported","03-04-2020",0,2
"Alberta","Not Reported","04-04-2020",0,2
"Alberta","Not Reported","05-04-2020",0,2
"Alberta","Not Reported","06-04-2020",0,2
"Alberta","Not Reported","07-04-2020",0,2
"Alberta","Not Reported","08-04-2020",0,2
"Alberta","Not Reported","09-04-2020",0,2
"Alberta","Not Reported","10-04-2020",0,2
"Alberta","Not Reported","11-04-2020",2,4
"Alberta","Not Reported","12-04-2020",0,4
"Alberta","Not Reported","13-04-2020",3,7
"Alberta","Not Reported","14-04-2020",2,9
"Alberta","Not Reported","15-04-2020",2,11
"Alberta","Not Reported","16-04-2020",2,13
"Alberta","Not Reported","17-04-2020",2,15
"Alberta","Not Reported","18-04-2020",4,19
"Alberta","South","25-01-2020",0,0
"Alberta","South","26-01-2020",0,0
"Alberta","South","27-01-2020",0,0
"Alberta","South","28-01-2020",0,0
"Alberta","South","29-01-2020",0,0
"Alberta","South","30-01-2020",0,0
"Alberta","South","31-01-2020",0,0
"Alberta","South","01-02-2020",0,0
"Alberta","South","02-02-2020",0,0
"Alberta","South","03-02-2020",0,0
"Alberta","South","04-02-2020",0,0
"Alberta","South","05-02-2020",0,0
"Alberta","South","06-02-2020",0,0
"Alberta","South","07-02-2020",0,0
"Alberta","South","08-02-2020",0,0
"Alberta","South","09-02-2020",0,0
"Alberta","South","10-02-2020",0,0
"Alberta","South","11-02-2020",0,0
"Alberta","South","12-02-2020",0,0
"Alberta","South","13-02-2020",0,0
"Alberta","South","14-02-2020",0,0
"Alberta","South","15-02-2020",0,0
"Alberta","South","16-02-2020",0,0
"Alberta","South","17-02-2020",0,0
"Alberta","South","18-02-2020",0,0
"Alberta","South","19-02-2020",0,0
"Alberta","South","20-02-2020",0,0
"Alberta","South","21-02-2020",0,0
"Alberta","South","22-02-2020",0,0
"Alberta","South","23-02-2020",0,0
"Alberta","South","24-02-2020",0,0
"Alberta","South","25-02-2020",0,0
"Alberta","South","26-02-2020",0,0
"Alberta","South","27-02-2020",0,0
"Alberta","South","28-02-2020",0,0
"Alberta","South","29-02-2020",0,0
"Alberta","South","01-03-2020",0,0
"Alberta","South","02-03-2020",0,0
"Alberta","South","03-03-2020",0,0
"Alberta","South","04-03-2020",0,0
"Alberta","South","05-03-2020",0,0
"Alberta","South","06-03-2020",0,0
"Alberta","South","07-03-2020",0,0
"Alberta","South","08-03-2020",0,0
"Alberta","South","09-03-2020",0,0
"Alberta","South","10-03-2020",0,0
"Alberta","South","11-03-2020",0,0
"Alberta","South","12-03-2020",0,0
"Alberta","South","13-03-2020",0,0
"Alberta","South","14-03-2020",0,0
"Alberta","South","15-03-2020",0,0
"Alberta","South","16-03-2020",1,1
"Alberta","South","17-03-2020",0,1
"Alberta","South","18-03-2020",1,2
"Alberta","South","19-03-2020",1,3
"Alberta","South","20-03-2020",2,5
"Alberta","South","21-03-2020",1,6
"Alberta","South","22-03-2020",1,7
"Alberta","South","23-03-2020",1,8
"Alberta","South","24-03-2020",0,8
"Alberta","South","25-03-2020",2,10
"Alberta","South","26-03-2020",2,12
"Alberta","South","27-03-2020",0,12
"Alberta","South","28-03-2020",0,12
"Alberta","South","29-03-2020",0,12
"Alberta","South","30-03-2020",0,12
"Alberta","South","31-03-2020",0,12
"Alberta","South","01-04-2020",0,12
"Alberta","South","02-04-2020",2,14
"Alberta","South","03-04-2020",2,16
"Alberta","South","04-04-2020",2,18
"Alberta","South","05-04-2020",2,20
"Alberta","South","06-04-2020",2,22
"Alberta","South","07-04-2020",0,22
"Alberta","South","08-04-2020",4,26
"Alberta","South","09-04-2020",0,26
"Alberta","South","10-04-2020",0,26
"Alberta","South","11-04-2020",4,30
"Alberta","South","12-04-2020",1,31
"Alberta","South","13-04-2020",2,33
"Alberta","South","14-04-2020",3,36
"Alberta","South","15-04-2020",11,47
"Alberta","South","16-04-2020",11,58
"Alberta","South","17-04-2020",10,68
"Alberta","South","18-04-2020",9,77
"BC","Fraser","25-01-2020",0,0
"BC","Fraser","26-01-2020",0,0
"BC","Fraser","27-01-2020",0,0
"BC","Fraser","28-01-2020",0,0
"BC","Fraser","29-01-2020",0,0
"BC","Fraser","30-01-2020",0,0
"BC","Fraser","31-01-2020",0,0
"BC","Fraser","01-02-2020",0,0
"BC","Fraser","02-02-2020",0,0
"BC","Fraser","03-02-2020",0,0
"BC","Fraser","04-02-2020",0,0
"BC","Fraser","05-02-2020",0,0
"BC","Fraser","06-02-2020",0,0
"BC","Fraser","07-02-2020",0,0
"BC","Fraser","08-02-2020",0,0
"BC","Fraser","09-02-2020",0,0
"BC","Fraser","10-02-2020",0,0
"BC","Fraser","11-02-2020",0,0
"BC","Fraser","12-02-2020",0,0
"BC","Fraser","13-02-2020",0,0
"BC","Fraser","14-02-2020",0,0
"BC","Fraser","15-02-2020",0,0
"BC","Fraser","16-02-2020",0,0
"BC","Fraser","17-02-2020",0,0
"BC","Fraser","18-02-2020",0,0
"BC","Fraser","19-02-2020",0,0
"BC","Fraser","20-02-2020",1,1
"BC","Fraser","21-02-2020",0,1
"BC","Fraser","22-02-2020",0,1
"BC","Fraser","23-02-2020",0,1
"BC","Fraser","24-02-2020",1,2
"BC","Fraser","25-02-2020",0,2
"BC","Fraser","26-02-2020",0,2
"BC","Fraser","27-02-2020",0,2
"BC","Fraser","28-02-2020",0,2
"BC","Fraser","29-02-2020",0,2
"BC","Fraser","01-03-2020",0,2
"BC","Fraser","02-03-2020",0,2
"BC","Fraser","03-03-2020",1,3
"BC","Fraser","04-03-2020",0,3
"BC","Fraser","05-03-2020",2,5
"BC","Fraser","06-03-2020",0,5
"BC","Fraser","07-03-2020",4,9
"BC","Fraser","08-03-2020",0,9
"BC","Fraser","09-03-2020",3,12
"BC","Fraser","10-03-2020",2,14
"BC","Fraser","11-03-2020",4,18
"BC","Fraser","12-03-2020",2,20
"BC","Fraser","13-03-2020",0,20
"BC","Fraser","14-03-2020",1,21
"BC","Fraser","15-03-2020",0,21
"BC","Fraser","16-03-2020",8,29
"BC","Fraser","17-03-2020",18,47
"BC","Fraser","18-03-2020",11,58
"BC","Fraser","19-03-2020",23,81
"BC","Fraser","20-03-2020",14,95
"BC","Fraser","21-03-2020",31,126
"BC","Fraser","22-03-2020",0,126
"BC","Fraser","23-03-2020",24,150
"BC","Fraser","24-03-2020",44,194
"BC","Fraser","25-03-2020",24,218
"BC","Fraser","26-03-2020",23,241
"BC","Fraser","27-03-2020",21,262
"BC","Fraser","28-03-2020",29,291
"BC","Fraser","29-03-2020",0,291
"BC","Fraser","30-03-2020",32,323
"BC","Fraser","31-03-2020",25,348
"BC","Fraser","01-04-2020",19,367
"BC","Fraser","02-04-2020",19,386
"BC","Fraser","03-04-2020",26,412
"BC","Fraser","04-04-2020",12,424
"BC","Fraser","05-04-2020",0,424
"BC","Fraser","06-04-2020",26,450
"BC","Fraser","07-04-2020",8,458
"BC","Fraser","08-04-2020",29,487
"BC","Fraser","09-04-2020",21,508
"BC","Fraser","10-04-2020",31,539
"BC","Fraser","11-04-2020",19,558
"BC","Fraser","12-04-2020",0,558
"BC","Fraser","13-04-2020",33,591
"BC","Fraser","14-04-2020",10,601
"BC","Fraser","15-04-2020",22,623
"BC","Fraser","16-04-2020",7,630
"BC","Fraser","17-04-2020",31,661
"BC","Fraser","18-04-2020",19,680
"BC","Interior","25-01-2020",0,0
"BC","Interior","26-01-2020",0,0
"BC","Interior","27-01-2020",0,0
"BC","Interior","28-01-2020",0,0
"BC","Interior","29-01-2020",0,0
"BC","Interior","30-01-2020",0,0
"BC","Interior","31-01-2020",0,0
"BC","Interior","01-02-2020",0,0
"BC","Interior","02-02-2020",0,0
"BC","Interior","03-02-2020",0,0
"BC","Interior","04-02-2020",0,0
"BC","Interior","05-02-2020",0,0
"BC","Interior","06-02-2020",0,0
"BC","Interior","07-02-2020",0,0
"BC","Interior","08-02-2020",0,0
"BC","Interior","09-02-2020",0,0
"BC","Interior","10-02-2020",0,0
"BC","Interior","11-02-2020",0,0
"BC","Interior","12-02-2020",0,0
"BC","Interior","13-02-2020",0,0
"BC","Interior","14-02-2020",1,1
"BC","Interior","15-02-2020",0,1
"BC","Interior","16-02-2020",0,1
"BC","Interior","17-02-2020",0,1
"BC","Interior","18-02-2020",0,1
"BC","Interior","19-02-2020",0,1
"BC","Interior","20-02-2020",0,1
"BC","Interior","21-02-2020",0,1
"BC","Interior","22-02-2020",0,1
"BC","Interior","23-02-2020",0,1
"BC","Interior","24-02-2020",0,1
"BC","Interior","25-02-2020",0,1
"BC","Interior","26-02-2020",0,1
"BC","Interior","27-02-2020",0,1
"BC","Interior","28-02-2020",0,1
"BC","Interior","29-02-2020",0,1
"BC","Interior","01-03-2020",0,1
"BC","Interior","02-03-2020",0,1
"BC","Interior","03-03-2020",0,1
"BC","Interior","04-03-2020",0,1
"BC","Interior","05-03-2020",0,1
"BC","Interior","06-03-2020",0,1
"BC","Interior","07-03-2020",0,1
"BC","Interior","08-03-2020",0,1
"BC","Interior","09-03-2020",0,1
"BC","Interior","10-03-2020",0,1
"BC","Interior","11-03-2020",0,1
"BC","Interior","12-03-2020",0,1
"BC","Interior","13-03-2020",0,1
"BC","Interior","14-03-2020",1,2
"BC","Interior","15-03-2020",0,2
"BC","Interior","16-03-2020",0,2
"BC","Interior","17-03-2020",5,7
"BC","Interior","18-03-2020",2,9
"BC","Interior","19-03-2020",3,12
"BC","Interior","20-03-2020",7,19
"BC","Interior","21-03-2020",8,27
"BC","Interior","22-03-2020",0,27
"BC","Interior","23-03-2020",3,30
"BC","Interior","24-03-2020",11,41
"BC","Interior","25-03-2020",5,46
"BC","Interior","26-03-2020",16,62
"BC","Interior","27-03-2020",8,70
"BC","Interior","28-03-2020",7,77
"BC","Interior","29-03-2020",0,77
"BC","Interior","30-03-2020",17,94
"BC","Interior","31-03-2020",13,107
"BC","Interior","01-04-2020",7,114
"BC","Interior","02-04-2020",7,121
"BC","Interior","03-04-2020",5,126
"BC","Interior","04-04-2020",2,128
"BC","Interior","05-04-2020",0,128
"BC","Interior","06-04-2020",0,128
"BC","Interior","07-04-2020",0,128
"BC","Interior","08-04-2020",2,130
"BC","Interior","09-04-2020",0,130
"BC","Interior","10-04-2020",2,132
"BC","Interior","11-04-2020",3,135
"BC","Interior","12-04-2020",0,135
"BC","Interior","13-04-2020",1,136
"BC","Interior","14-04-2020",5,141
"BC","Interior","15-04-2020",5,146
